date,city,trips,users,subscribers,occasional_users,new_subscribers,total_subscribers,bikes_available,bikes_in_maintenance,bike_maintenance_cost,stations,station_maintenance_cost,trips_per_user,trips_per_bike,trips_per_1k_residents,avg_trip_duration,avg_trip_distance,saved_CO2,daily_subcribers_revenue,daily_occasional_users_revenue,daily_revenue,daily_operational_expenses,daily_operating_income
2020-04-02,Saint-Nazaire,205,59,45,15,1,1069,111,1,71,18,0,3,1.8480922531351154,2.935635559021607,15.772726991582408,3.781752705027795,51.28540739568761,353.0427891082234,134.48064400405735,487.52343311228077,71.89389094620478,415.629542166076
2020-04-03,Saint-Nazaire,139,41,30,11,1,1070,111,1,48,18,0,3,1.2401276207722316,1.9803866015499454,12.824387122343165,2.8994813687545915,26.52582168260583,353.2217393581609,81.57598148041883,434.7977208385797,48.49978667331879,386.2979341652609
2020-04-04,Saint-Nazaire,323,84,49,34,2,1072,110,2,113,18,0,3,2.9343563380941364,4.617458228588068,13.79924613429388,3.3982143652830894,72.48569222753734,353.7847535291665,307.25965134075443,661.044404869921,113.08182901470403,547.962575855217
2020-04-05,Saint-Nazaire,318,93,55,39,2,1074,110,2,111,18,0,3,2.8828552598663433,4.5384330108571715,12.704663883405525,2.9142355347644173,61.098299475040186,354.42163815221045,289.4376852232699,643.8593233754804,111.14649669183262,532.7128266836478
2020-04-06,Saint-Nazaire,263,94,70,24,1,1075,110,2,92,18,0,2,2.3784168530938,3.7606739048997,16.86087225876892,3.8766899848612284,67.34809142646488,354.81641029208976,192.90377213203996,547.7201824241297,92.09912952996326,455.62105289416644
2020-04-07,Saint-Nazaire,200,82,61,22,1,1076,111,1,69,18,0,2,1.7961964883293804,2.85449063568247,15.873267457553903,3.7384579623034893,49.29690660955068,355.17349255849234,146.84517016747498,502.0186627259673,69.90664690582861,432.1120158201387
2020-04-08,Saint-Nazaire,233,73,55,18,1,1077,110,2,81,18,0,3,2.100930545390708,3.329930268712127,17.11835243646261,4.1405467092938855,63.69295105917962,355.4661653209732,164.0845788440666,519.5507441650398,81.55019203986076,438.000552125179
2020-04-09,Saint-Nazaire,216,63,47,16,1,1077,111,1,75,18,0,3,1.9426360548989168,3.0832771939280312,16.953398752880002,3.9272646920302257,55.93727265999014,355.73282995862024,155.92431835053708,511.6571483091573,75.50964344193332,436.14750486722403
2020-04-10,Saint-Nazaire,282,98,73,25,1,1079,110,2,98,18,0,2,2.5490209243109225,4.024476623795155,15.72067054003039,3.425374612302637,63.68190222677911,356.14438376010287,194.25435488805334,550.3987386481563,98.55967394096744,451.8390647071888
2020-04-11,Saint-Nazaire,308,143,85,59,3,1082,110,2,107,18,0,2,2.791129519875863,4.397511442346773,14.075899820392262,3.4297081719935028,69.67270793017292,357.1113787189339,324.7399200675002,681.8512987864341,107.69531902527265,574.1559797611615
2020-04-12,Saint-Nazaire,256,110,67,43,2,1084,110,2,89,18,0,2,2.307891903056019,3.651394102420792,17.665165430801895,4.237534576737043,71.47768999798625,357.8218799998394,308.65272246772355,666.4746024675629,89.42286061167157,577.0517418558914
2020-04-13,Saint-Nazaire,165,52,39,13,1,1084,111,1,57,18,0,3,1.475070435208551,2.3507374040195597,10.697558942444756,2.7065095020524543,29.390854838716034,358.0333853998192,77.82718728498045,435.86057268479965,57.56970004276435,378.2908726420353
2020-04-14,Saint-Nazaire,253,92,69,23,1,1086,110,2,88,18,436,2,2.2829291359105444,3.6126817633686565,15.543702051714785,3.4197798814915354,57.07243521190705,358.41523105186826,171.41528267376106,529.8305137256293,524.9723026665258,4.858211059103496
2020-04-15,Saint-Nazaire,161,58,43,15,1,1086,111,1,56,18,0,2,1.4435268093607503,2.301102157593325,18.05910441279334,4.040268322650809,42.948168867414374,358.65857505886225,125.79630337853364,484.4548784373959,56.35412988021834,428.10074855717755
2020-04-16,Saint-Nazaire,242,87,66,21,1,1087,110,2,84,18,0,2,2.187292324861819,3.4642126085372262,16.695539192485413,4.278765366405982,68.4733465230409,359.0069119848344,168.47056862006227,527.4774806048966,84.83877459763725,442.6387060072594
2020-04-17,Saint-Nazaire,191,54,41,13,1,1088,111,1,66,18,0,3,1.718754384231212,2.733264588443201,14.052031075193977,3.2340198823780777,40.83409212785809,359.22944129651313,113.31397982128881,472.5434211178019,66.9378137367127,405.6056073810892
2020-04-18,Saint-Nazaire,292,106,65,41,2,1090,110,2,102,18,0,2,2.6433255517224334,4.169964526561593,16.980619148521967,4.040463356199749,77.83269651390306,359.91304272561086,330.6901572658568,690.6031999914676,102.12268140738755,588.4805185840801
2020-04-19,Saint-Nazaire,254,218,133,85,4,1094,110,2,88,18,0,1,2.2952061159564527,3.631723038109305,14.538347231851972,3.2166572354448166,53.96548073923388,361.31102026803336,299.9843426480693,661.2953629161027,88.94111506663629,572.3542478494664
2020-04-20,Saint-Nazaire,376,147,109,38,2,1096,109,3,131,18,0,2,3.428350655716393,5.371910507932046,11.622510174711081,2.677002878155044,66.4318200496858,361.9422810320983,208.44050867610804,570.3827897082064,131.55841059465635,438.82437911355
2020-04-21,Saint-Nazaire,235,90,66,23,1,1097,110,2,82,18,0,2,2.1224791472938045,3.3634546561970895,15.939212072458284,3.705030613960703,57.56730810429937,362.32911268221324,170.2271132711295,532.5562259533427,82.3712063004611,450.18501965288164
2020-04-22,Saint-Nazaire,278,82,62,20,1,1098,110,2,97,18,0,3,2.5107451099832496,3.9653590630906916,15.859714403231154,3.68759335680905,67.54980297561782,362.66109999674666,182.5692935553298,545.2303935520765,97.11188133291331,448.1185122191632
2020-04-23,Saint-Nazaire,154,68,50,18,1,1099,111,1,53,18,0,2,1.3766376202049668,2.195758572299475,18.435837723843676,4.2397246676987015,43.00518149055115,362.9610034376394,131.82012667621342,494.78113011385284,53.77425915691835,441.0068709569345
2020-04-24,Saint-Nazaire,219,86,65,22,1,1100,111,1,76,18,0,2,1.9687105127053826,3.123952908886721,12.926954102982535,3.1818925817225936,45.918589231185734,363.3170309330277,127.46669209606709,490.7837230290948,76.50579414136605,414.27792888772876
2020-04-25,Saint-Nazaire,256,68,39,28,1,1102,110,2,89,18,0,3,2.3139541957394374,3.6607929958451235,14.312025924800116,3.3131159350058743,56.028674607127265,363.7863937604374,259.1078236231111,622.8942173835485,89.65304007546342,533.2411773080851
2020-04-26,Saint-Nazaire,283,97,59,38,2,1104,110,2,98,18,0,2,2.5597024166140705,4.040967357139684,17.32190585740704,4.0793976834249595,76.15175754751468,364.414899534904,327.00984811725027,691.4247476521543,98.96353298983713,592.4612146623172
2020-04-27,Saint-Nazaire,222,61,45,15,1,1105,111,1,77,18,0,3,1.9953065523884188,3.1654232796986164,15.85395382622421,3.550722596765108,51.92148198262614,364.66885631796885,149.26037711508428,513.9292334330531,77.52140601031438,436.40782742273876
2020-04-28,Saint-Nazaire,186,64,47,16,1,1105,111,1,65,18,758,2,1.6739785382751438,2.6630988308510757,17.791702724941832,4.251845209772693,52.30741684801569,364.938512161706,144.0857133889034,509.0242255506094,823.6928137381994,-314.66858818759005
2020-04-29,Saint-Nazaire,247,64,48,16,1,1106,110,2,86,18,0,3,2.2314555626074464,3.532803430944978,17.136163262120732,3.915406117934941,63.899113421066694,365.20596213179994,176.2478940909144,541.4538562227143,86.51856795309615,454.9352882696181
2020-04-30,Saint-Nazaire,320,126,93,34,2,1108,110,2,112,18,0,2,2.908167476558427,4.577281816796575,16.72748668437241,4.026103191121485,85.1316592358884,365.7603158595347,247.72315865170293,613.4834745112377,112.09790627978866,501.385568231449
2020-05-01,Saint-Nazaire,244,75,56,19,1,1109,110,2,85,18,0,3,2.201323071884839,3.4860097468426354,18.07551225691045,4.3958147271826675,70.78912116726336,366.0807505275949,189.58869378139667,555.6694443089916,85.37258782232469,470.2968564866669
2020-05-02,Saint-Nazaire,198,50,31,20,1,1110,111,1,69,18,0,3,1.7818769912939867,2.8320875590390657,16.693359385777107,3.7844523793430946,49.51174864603616,366.403822503825,212.81598712606797,579.219809629893,69.35799421489406,509.86181541499894
2020-05-03,Saint-Nazaire,311,83,50,34,2,1111,110,2,108,18,0,3,2.81993844264533,4.441795674743198,15.342572539467398,3.4777707457047007,71.3605306320705,366.95768128529465,322.537563256705,689.4952445419997,108.77984253322678,580.7154020087729
2020-05-04,Saint-Nazaire,229,65,48,17,1,1112,110,2,80,18,0,3,2.060477303635388,3.266960942546066,18.395073518935174,4.0520322237705155,61.15266340211515,367.2406575669778,184.17766614924025,551.4183237162181,80.00806946458864,471.41025425162945
2020-05-05,Saint-Nazaire,184,65,48,17,1,1113,111,1,64,18,0,2,1.6499762239782025,2.62546356475486,11.182028302190218,2.5202513096532817,30.566688327814056,367.52443055434514,98.82863995686981,466.3530705112149,64.2977601997124,402.0553103115025
2020-05-06,Saint-Nazaire,260,97,73,25,1,1114,110,2,91,18,0,2,2.3531121734078786,3.7214791751169107,18.116632552994588,4.380777706740204,75.31220331627043,367.93001253299985,203.14910078416227,571.0791133171622,91.13924824633114,479.93986507083105
2020-05-07,Saint-Nazaire,221,58,43,15,1,1115,111,1,77,18,0,3,1.9902033267762356,3.1574674673015677,13.49278046500339,3.285173500234721,47.9176751988729,368.174829815723,129.14787759509537,497.32270741081834,77.32656768744963,419.99613972336874
2020-05-08,Saint-Nazaire,356,132,100,32,2,1117,109,3,124,18,0,2,3.2415653418790025,5.087396762010918,13.436229220575335,3.187914517887118,74.92052649897325,368.7096826861322,208.34508181824907,577.0547645043813,124.59065188936017,452.4641126150211
2020-05-09,Saint-Nazaire,365,117,69,48,2,1119,109,3,127,18,0,3,3.3298177343475457,5.22193778093951,14.117187438566837,3.3524715195347605,80.87146935997444,369.4961969812424,363.945498264231,733.4416952454734,127.88556951389907,605.5561257315743
2020-05-10,Saint-Nazaire,266,133,81,52,3,1122,110,2,93,18,0,2,2.4078238397616696,3.806201155002217,14.954314579110447,3.545543897577671,62.34091143007444,370.3505995324524,285.20466563545585,655.5552651679083,93.21409461610693,562.3411705518013
2020-05-11,Saint-Nazaire,176,56,42,14,1,1122,111,1,61,18,0,3,1.5812808517367416,2.5176631177913866,13.243650886314153,3.111614056908051,36.18944197307135,370.5827674539886,101.8307895454949,472.4135569994835,61.65772078673872,410.7558362127448
2020-05-12,Saint-Nazaire,237,69,51,18,1,1123,110,2,82,18,493,3,2.1340084679648728,3.3813863238900206,16.58182606349244,3.913722037010675,61.13407049367037,370.8781916108065,169.78371861108653,540.661910221893,576.4398786865605,-35.77796846466754
2020-05-13,Saint-Nazaire,815,280,211,70,3,1127,105,7,285,18,0,2,7.708846568339102,11.65071504585945,17.4856707045857,4.116767940659998,221.56824162183761,372.02946152255885,602.2001513870755,974.2296129096344,285.3267103875415,688.902902522093
2020-05-14,Saint-Nazaire,752,229,172,57,3,1130,106,6,262,18,0,3,7.067482632638896,10.738450593228837,13.847856481323438,3.091541014219257,153.36108758165693,372.96773750852594,444.7668533600288,817.7345908685547,262.9852992168091,554.7492916517456
2020-05-15,Saint-Nazaire,841,318,248,70,4,1133,105,7,294,18,0,2,7.96953863257469,12.0187536786286,14.061744252876602,3.2861023567543457,182.44798250038,374.1306246568058,463.18676754412365,837.3173922009295,294.33999858231806,542.9773936186114
2020-05-16,Saint-Nazaire,854,274,166,108,5,1139,105,7,298,18,0,3,8.103706404925314,12.207550845016527,14.833735071083447,3.6453753278333134,205.57454403591146,375.9148779078979,859.3318110344155,1235.2466889423135,298.96365251290666,936.2830364294068
2020-05-17,Saint-Nazaire,999,353,211,142,7,1146,104,8,349,18,0,2,9.588525011137854,14.26935242664866,13.861881118116774,3.482658684424387,229.56925355070717,378.26390885542014,979.8483925275455,1358.1123013829656,349.4572969324394,1008.6550044505261
2020-05-18,Saint-Nazaire,743,236,178,58,3,1149,106,6,259,18,0,3,6.981808461169501,10.615850774976801,12.881397924304652,2.9530356751372944,144.81783236767467,379.2224676804397,411.88754016383234,791.1100078442721,259.98282231317944,531.1271855310927
2020-05-19,Saint-Nazaire,735,298,222,76,4,1152,106,6,257,18,0,2,6.901601977826715,10.500916434566703,18.248764756212918,4.108639886576699,199.30758383039503,380.4824466847515,591.9006830839894,972.3831297687409,257.1680734217429,715.2150563469979
2020-05-20,Saint-Nazaire,827,283,211,72,4,1156,105,7,289,18,0,2,7.823126254213354,11.812247797519095,16.282166183358928,3.8755247409113616,211.47625292271547,381.6658027920613,583.9332328174885,965.5990356095498,289.28265716587026,676.3163784436795
2020-05-21,Saint-Nazaire,994,351,267,84,4,1160,104,8,347,18,0,2,9.535630879518113,14.196762559279598,16.673289875126947,3.642563144582326,238.88833958409901,383.05195548712544,678.8074297263059,1061.8593852134313,347.6795667259793,714.1798184874519
2020-05-22,Saint-Nazaire,861,312,238,74,4,1164,105,7,301,18,928,2,8.167983790246634,12.297852062943967,14.268376982168627,3.4654090277163405,196.87125543480778,384.2707972318855,510.0249000528813,894.2956972847669,1230.0154243395423,-335.7197270547754
2020-05-23,Saint-Nazaire,1157,625,367,258,13,1177,102,10,404,18,0,1,11.261276236728781,16.533091929223453,12.415170578857097,3.177345333491564,242.67053282128379,388.52760322272053,1147.2477506537998,1535.7753538765203,404.89641314990655,1130.8789407266138
2020-05-24,Saint-Nazaire,1026,306,187,119,6,1183,103,9,359,18,0,3,9.876902276250549,14.664011113880195,15.890888099237099,3.918727248934131,265.4583323914469,390.48298226326926,1067.4793369842632,1457.9623192475324,359.1225118579094,1098.839807389623
2020-05-25,Saint-Nazaire,928,290,215,75,4,1187,104,8,324,18,306,3,8.857370421250605,13.260359060448554,13.735272038573317,3.172716717762491,194.35025951108912,391.72577486544225,571.3662008796343,963.0919757450765,631.1269662110428,331.9650095340337
2020-05-26,Saint-Nazaire,935,259,193,66,3,1190,104,8,327,18,0,3,8.927915674507846,13.358238971739798,13.555352170589826,3.350445691285365,206.75229313479625,392.81762829752097,551.4872083123049,944.3048366098259,327.14407376495984,617.160762844866
2020-05-27,Saint-Nazaire,846,248,185,64,3,1193,105,7,295,18,0,3,8.015764940862482,12.083849327256074,13.608433022572981,3.2678956107399975,182.41981897323424,393.87039878697584,507.1983380610068,901.0687368479826,295.93419492222597,605.1345419257566
2020-05-28,Saint-Nazaire,883,282,209,73,4,1197,105,7,308,18,0,3,8.395227839259809,12.616333221927087,10.667792293313232,2.4521902820506702,142.917648521111,395.0764048690346,439.0237824566745,834.1001873257092,308.9747574458817,525.1254298798274
2020-05-29,Saint-Nazaire,819,263,199,64,3,1200,105,7,286,18,467,3,7.747474671565668,11.705349542815323,18.20223236746777,4.472011322704199,241.81644123303454,396.1357049394756,609.2502622284557,1005.3859671679313,754.0917117995459,251.2942553683854
2020-05-30,Saint-Nazaire,1060,321,197,124,6,1206,103,9,370,18,0,3,10.227633599956667,15.141515003421109,16.768658262264058,3.8380669585046263,268.4605170392791,398.18324003764246,1154.2544578498585,1552.437697887501,370.8166107577349,1181.621087129766
2020-05-31,Saint-Nazaire,928,337,203,134,7,1213,104,8,324,18,0,2,8.858337906082705,13.261702189783898,17.375837271169722,4.228470814699076,259.04854201687584,400.39590510150754,1096.5151257099824,1496.91103081149,324.77988218371735,1172.1311486277727
2020-06-01,Saint-Nazaire,1094,378,282,96,5,1218,103,9,382,18,0,2,10.583997712116657,15.623911711467523,14.308350501680376,3.668033791877348,264.7412700949596,401.9825191320194,692.6047185284165,1094.587237660436,382.6305350762752,711.9567025841607
2020-06-02,Saint-Nazaire,886,248,189,59,3,1221,105,7,310,18,0,3,8.430148017027376,12.665167978699392,14.238810720324953,3.4602256866714196,202.44820194959692,402.9499305846575,506.3894946699902,909.3394252546477,310.1707235687824,599.1687016858652
2020-06-03,Saint-Nazaire,910,316,239,78,4,1224,104,8,318,18,0,2,8.67592506011441,13.008086431760868,15.000068655674854,3.5838135670402087,215.35619388227278,404.22879236609106,579.784627907931,984.0134202740221,318.5688170555842,665.4446032184379
2020-06-04,Saint-Nazaire,805,211,156,55,3,1227,105,7,281,18,0,3,7.6028531186299375,11.500621137323936,11.059972235700078,2.42786375717291,128.98646861174404,405.1393037241646,404.58133489441377,809.7206386185784,281.65090156352716,528.0697370550513
2020-06-05,Saint-Nazaire,906,287,212,76,4,1231,104,8,317,18,0,3,8.630704565566234,12.945096933283772,13.276339455097714,3.141848647823324,187.88370281719452,406.38573263538586,550.2179838679771,956.6037165033629,317.0262004592047,639.5775160441582
2020-06-06,Saint-Nazaire,1050,462,283,179,9,1240,103,9,367,18,0,2,10.121383363994605,14.997147638286547,15.455276704784906,3.5273945864056087,244.37752094946288,409.3346285994593,1119.9063035708837,1529.240932170343,367.2810453251393,1161.9598868452038
2020-06-07,Saint-Nazaire,1180,476,286,189,9,1249,102,10,412,18,0,2,11.50290783430577,16.855064698421376,18.293674044563087,4.350684387656813,338.7556498311388,412.4598395025397,1478.6155132943586,1891.0753527968982,412.78154558237975,1478.2938072145184
2020-06-08,Saint-Nazaire,917,316,236,80,4,1253,104,8,320,18,843,2,8.737916042163366,13.094360190317982,16.410990729361774,3.652918087657454,220.96462968424012,413.7830743030732,653.1005012483761,1066.8835755514492,1163.856150560904,-96.97257500945489
2020-06-09,Saint-Nazaire,925,255,194,61,3,1256,104,8,323,18,0,3,8.82266542426962,13.212165075975854,17.366673929689917,3.8452037483929287,234.68854483471804,414.78742949349896,636.6560723036584,1051.4435017971573,323.56671529487767,727.8767865022796
2020-06-10,Saint-Nazaire,906,360,270,91,5,1261,104,8,317,18,0,2,8.632411662532213,12.947475669979376,14.561757816342972,3.218801136433599,192.52086021877608,416.28420645849064,588.8150682436152,1005.0992747021058,317.08445586357806,688.0148188385278
